ingredient_id,recipe_id
2,6709402
11,6709402
17,6709402
21,6709402
56,6709402
5,6844360
7,6844360
10,6844360
12,6844360
33,6844360
187,6844360
277,6844360
2,6871741
3,6871741
6,6871741
233,6871741
3,7019722
5,7019722
7,7019722
13,7019722
15,7019722
48,7019722
58,7019722
1,6843942
4,6843942
6,6843942
7,6843942
9,6843942
11,6843942
42,6843942
64,6843942
149,6843942
486,6843942
1,7005992
3,7005992
6,7005992
9,7005992
12,7005992
13,7005992
18,7005992
19,7005992
29,7005992
180,7005992
1,6778505
4,6778505
5,6778505
7,6778505
10,6778505
15,6778505
16,6778505
19,6778505
38,6778505
46,6778505
53,6778505
96,6778505
237,6778505
297,6778505
1,6836236
5,6836236
72,6836236
96,6836236
109,6836236
2,6837824
8,6837824
32,6837824
33,6837824
1,1849231
3,1849231
7,1849231
12,1849231
23,1849231
62,1849231
304,1849231
1,2726586
1,2726586
2,2726586
2,2726586
4,2726586
6,2726586
7,2726586
8,2726586
10,2726586
12,2726586
15,2726586
38,2726586
38,2726586
51,2726586
123,2726586
146,2726586
437,2726586
687,2726586
2,6977427
3,6977427
6,6977427
39,6977427
72,6977427
80,6977427
128,6977427
156,6977427
166,6977427
186,6977427
190,6977427
606,6977427
1,6897845
4,6897845
9,6897845
24,6897845
35,6897845
55,6897845
94,6897845
1,6922396
2,6922396
2,6922396
6,6922396
14,6922396
30,6922396
30,6922396
40,6922396
41,6922396
43,6922396
64,6922396
70,6922396
6,7000532
15,7000532
49,7000532
89,7000532
1,6971346
3,6971346
4,6971346
5,6971346
7,6971346
8,6971346
10,6971346
12,6971346
13,6971346
14,6971346
16,6971346
17,6971346
18,6971346
29,6971346
50,6971346
61,6971346
62,6971346
113,6971346
119,6971346
1,6961317
3,6961317
19,6961317
21,6961317
285,6961317
1,6990088
3,6990088
4,6990088
5,6990088
9,6990088
10,6990088
13,6990088
16,6990088
17,6990088
53,6990088
62,6990088
200,6990088
1,6848352
3,6848352
5,6848352
7,6848352
12,6848352
19,6848352
58,6848352
72,6848352
131,6848352
4,6847044
11,6847044
19,6847044
29,6847044
54,6847044
87,6847044
115,6847044
168,6847044
216,6847044
280,6847044
549,6847044
4,6966386
28,6966386
46,6966386
68,6966386
175,6966386
246,6966386
356,6966386
1,6936644
5,6936644
7,6936644
10,6936644
12,6936644
17,6936644
19,6936644
23,6936644
43,6936644
276,6936644
1,6843884
1,6843884
2,6843884
3,6843884
4,6843884
5,6843884
11,6843884
18,6843884
21,6843884
28,6843884
29,6843884
90,6843884
207,6843884
1,6843608
4,6843608
5,6843608
6,6843608
7,6843608
8,6843608
9,6843608
10,6843608
11,6843608
12,6843608
25,6843608
32,6843608
70,6843608
2,6998283
2,6998283
3,6998283
4,6998283
12,6998283
14,6998283
15,6998283
28,6998283
33,6998283
2,6899447
8,6899447
15,6899447
25,6899447
32,6899447
39,6899447
1,6846354
2,6846354
7,6846354
12,6846354
94,6846354
1,6962698
1,6962698
3,6962698
4,6962698
5,6962698
6,6962698
7,6962698
9,6962698
12,6962698
13,6962698
22,6962698
31,6962698
41,6962698
91,6962698
95,6962698
150,6962698
3,7004030
6,7004030
10,7004030
12,7004030
13,7004030
203,7004030
6,7002279
56,7002279
66,7002279
126,7002279
2,6977003
6,6977003
8,6977003
13,6977003
15,6977003
25,6977003
56,6977003
66,6977003
126,6977003
2,6851180
3,6851180
21,6851180
26,6851180
155,6851180
156,6851180
1,6841692
5,6841692
7,6841692
12,6841692
19,6841692
52,6841692
70,6841692
220,6841692
1,6976936
4,6976936
5,6976936
7,6976936
8,6976936
12,6976936
13,6976936
38,6976936
40,6976936
46,6976936
47,6976936
57,6976936
65,6976936
131,6976936
151,6976936
284,6976936
338,6976936
1,6921495
4,6921495
5,6921495
7,6921495
11,6921495
19,6921495
50,6921495
52,6921495
131,6921495
392,6921495
1,7019783
7,7019783
9,7019783
11,7019783
20,7019783
34,7019783
136,7019783
188,7019783
1,6970358
5,6970358
6,6970358
7,6970358
17,6970358
31,6970358
38,6970358
40,6970358
50,6970358
54,6970358
104,6970358
243,6970358
256,6970358
6,6994462
56,6994462
66,6994462
329,6994462
347,6994462
5,6855207
19,6855207
45,6855207
58,6855207
86,6855207
131,6855207
201,6855207
1,6939431
4,6939431
10,6939431
16,6939431
62,6939431
64,6939431
70,6939431
1,2636754
3,2636754
8,2636754
10,2636754
12,2636754
16,2636754
18,2636754
36,2636754
43,2636754
46,2636754
48,2636754
54,2636754
62,2636754
119,2636754
358,2636754
2,6933884
5,6933884
8,6933884
15,6933884
23,6933884
31,6933884
81,6933884
4,4442828
14,4442828
22,4442828
42,4442828
79,4442828
94,4442828
9,6991260
13,6991260
20,6991260
20,6991260
30,6991260
32,6991260
39,6991260
45,6991260
47,6991260
51,6991260
58,6991260
126,6991260
178,6991260
283,6991260
1,6872907
3,6872907
4,6872907
9,6872907
10,6872907
11,6872907
35,6872907
82,6872907
97,6872907
97,6872907
105,6872907
154,6872907
256,6872907
5,6832284
7,6832284
8,6832284
10,6832284
12,6832284
13,6832284
23,6832284
23,6832284
24,6832284
45,6832284
69,6832284
117,6832284
144,6832284
412,6832284
1,6863672
3,6863672
9,6863672
10,6863672
12,6863672
20,6863672
36,6863672
50,6863672
187,6863672
231,6863672
1,4243158
4,4243158
7,4243158
12,4243158
16,4243158
17,4243158
18,4243158
19,4243158
25,4243158
43,4243158
109,4243158
3,6968851
5,6968851
6,6968851
8,6968851
9,6968851
15,6968851
17,6968851
18,6968851
31,6968851
57,6968851
84,6968851
289,6968851
1,6867386
1,6867386
2,6867386
5,6867386
11,6867386
17,6867386
21,6867386
22,6867386
27,6867386
52,6867386
65,6867386
224,6867386
2,6902449
4,6902449
11,6902449
18,6902449
19,6902449
27,6902449
166,6902449
281,6902449
424,6902449
434,6902449
1,6997527
2,6997527
4,6997527
5,6997527
7,6997527
10,6997527
12,6997527
14,6997527
23,6997527
48,6997527
70,6997527
276,6997527
2,5221278
6,5221278
26,5221278
32,5221278
36,5221278
81,5221278
616,5221278
6,6970322
15,6970322
39,6970322
88,6970322
89,6970322
2,6830823
11,6830823
21,6830823
28,6830823
67,6830823
1,6957644
51,6957644
64,6957644
93,6957644
1,6977086
10,6977086
20,6977086
43,6977086
64,6977086
178,6977086
1,6893698
4,6893698
9,6893698
11,6893698
14,6893698
16,6893698
17,6893698
19,6893698
22,6893698
51,6893698
79,6893698
92,6893698
121,6893698
198,6893698
1,6860054
2,6860054
9,6860054
33,6860054
94,6860054
104,6860054
1,7009332
5,7009332
7,7009332
9,7009332
12,7009332
19,7009332
82,7009332
361,7009332
1,6998150
11,6998150
21,6998150
67,6998150
135,6998150
191,6998150
3,6917251
7,6917251
10,6917251
11,6917251
12,6917251
41,6917251
42,6917251
3,6948968
5,6948968
7,6948968
11,6948968
15,6948968
31,6948968
46,6948968
68,6948968
217,6948968
363,6948968
1,6897792
3,6897792
4,6897792
7,6897792
10,6897792
11,6897792
16,6897792
23,6897792
25,6897792
34,6897792
40,6897792
70,6897792
85,6897792
4,6932457
6,6932457
8,6932457
9,6932457
11,6932457
14,6932457
17,6932457
51,6932457
135,6932457
144,6932457
175,6932457
207,6932457
1,6900627
8,6900627
23,6900627
32,6900627
42,6900627
65,6900627
102,6900627
126,6900627
2,6997621
11,6997621
21,6997621
27,6997621
36,6997621
63,6997621
134,6997621
1,5652721
2,5652721
5,5652721
9,5652721
13,5652721
106,5652721
117,5652721
2,6976072
8,6976072
11,6976072
39,6976072
78,6976072
84,6976072
397,6976072
1,4670977
1,4670977
2,4670977
2,4670977
4,4670977
4,4670977
7,4670977
7,4670977
8,4670977
9,4670977
11,4670977
11,4670977
31,4670977
31,4670977
32,4670977
49,4670977
62,4670977
99,4670977
273,4670977
328,4670977
735,4670977
735,4670977
1,6834040
7,6834040
11,6834040
42,6834040
69,6834040
97,6834040
198,6834040
1,7007836
4,7007836
5,7007836
9,7007836
10,7007836
12,7007836
16,7007836
19,7007836
32,7007836
33,7007836
1,6944175
4,6944175
5,6944175
7,6944175
8,6944175
10,6944175
17,6944175
19,6944175
31,6944175
41,6944175
74,6944175
2,6831098
3,6831098
5,6831098
6,6831098
7,6831098
8,6831098
14,6831098
16,6831098
18,6831098
48,6831098
62,6831098
119,6831098
358,6831098
2,6963287
18,6963287
201,6963287
8,6983230
21,6983230
60,6983230
91,6983230
128,6983230
186,6983230
1,6797928
5,6797928
10,6797928
11,6797928
12,6797928
41,6797928
86,6797928
276,6797928
2,6882476
3,6882476
5,6882476
5,6882476
8,6882476
10,6882476
14,6882476
16,6882476
19,6882476
22,6882476
37,6882476
61,6882476
75,6882476
94,6882476
117,6882476
118,6882476
130,6882476
133,6882476
209,6882476
237,6882476
263,6882476
2,6931559
7,6931559
13,6931559
22,6931559
34,6931559
82,6931559
117,6931559
334,6931559
1,6975572
2,6975572
4,6975572
11,6975572
13,6975572
27,6975572
101,6975572
142,6975572
165,6975572
67,6881366
79,6881366
216,6881366
348,6881366
1,6831250
5,6831250
7,6831250
12,6831250
16,6831250
17,6831250
27,6831250
43,6831250
58,6831250
251,6831250
539,6831250
1,6943169
3,6943169
4,6943169
5,6943169
6,6943169
7,6943169
9,6943169
11,6943169
17,6943169
40,6943169
76,6943169
129,6943169
419,6943169
3,6934330
8,6934330
15,6934330
21,6934330
60,6934330
2,6961465
21,6961465
27,6961465
28,6961465
67,6961465
163,6961465
1,6849898
6,6849898
12,6849898
13,6849898
23,6849898
27,6849898
51,6849898
64,6849898
177,6849898
4,6982377
8,6982377
26,6982377
72,6982377
89,6982377
1,6877575
15,6877575
19,6877575
31,6877575
66,6877575
204,6877575
502,6877575
3,6846015
143,6846015
509,6846015
1,6913865
4,6913865
5,6913865
9,6913865
13,6913865
19,6913865
25,6913865
49,6913865
266,6913865
2,7011344
3,7011344
14,7011344
46,7011344
59,7011344
76,7011344
83,7011344
167,7011344
253,7011344
1,6831646
16,6831646
19,6831646
31,6831646
43,6831646
97,6831646
149,6831646
2,6935531
4,6935531
5,6935531
7,6935531
11,6935531
12,6935531
14,6935531
62,6935531
65,6935531
338,6935531
1,6933497
2,6933497
5,6933497
6,6933497
15,6933497
52,6933497
58,6933497
131,6933497
184,6933497
2,7021174
3,7021174
5,7021174
10,7021174
12,7021174
18,7021174
20,7021174
30,7021174
41,7021174
1,6929602
3,6929602
4,6929602
9,6929602
10,6929602
11,6929602
14,6929602
16,6929602
20,6929602
48,6929602
52,6929602
149,6929602
275,6929602
1,6626853
2,6626853
7,6626853
8,6626853
9,6626853
11,6626853
13,6626853
15,6626853
22,6626853
31,6626853
41,6626853
52,6626853
95,6626853
151,6626853
179,6626853
202,6626853
226,6626853
2,6897728
4,6897728
8,6897728
11,6897728
21,6897728
27,6897728
56,6897728
67,6897728
124,6897728
460,6897728
19,6991282
37,6991282
83,6991282
118,6991282
140,6991282
147,6991282
535,6991282
2,6972532
4,6972532
9,6972532
10,6972532
13,6972532
20,6972532
24,6972532
30,6972532
45,6972532
69,6972532
85,6972532
1,6897317
2,6897317
3,6897317
4,6897317
11,6897317
27,6897317
59,6897317
81,6897317
105,6897317
121,6897317
223,6897317
232,6897317
613,6897317
5,6937896
7,6937896
8,6937896
9,6937896
15,6937896
31,6937896
81,6937896
135,6937896
1,7011125
3,7011125
3,7011125
5,7011125
9,7011125
10,7011125
11,7011125
13,7011125
20,7011125
32,7011125
149,7011125
1,6894660
2,6894660
4,6894660
13,6894660
24,6894660
58,6894660
99,6894660
2,7012682
6,7012682
8,7012682
138,7012682
1,6946518
3,6946518
9,6946518
10,6946518
25,6946518
32,6946518
42,6946518
55,6946518
64,6946518
82,6946518
118,6946518
3,7011930
6,7011930
19,7011930
128,7011930
166,7011930
442,7011930
2,6978663
3,6978663
3,6978663
8,6978663
21,6978663
60,6978663
109,6978663
1,6699937
4,6699937
7,6699937
12,6699937
31,6699937
51,6699937
144,6699937
3,6894643
8,6894643
21,6894643
26,6894643
300,6894643
1,7020575
5,7020575
7,7020575
7,7020575
10,7020575
12,7020575
12,7020575
31,7020575
32,7020575
33,7020575
38,7020575
41,7020575
1,6981528
2,6981528
7,6981528
12,6981528
41,6981528
254,6981528
279,6981528
5,6932372
7,6932372
8,6932372
9,6932372
15,6932372
31,6932372
81,6932372
1,6998109
4,6998109
9,6998109
13,6998109
32,6998109
35,6998109
45,6998109
58,6998109
68,6998109
82,6998109
99,6998109
294,6998109
1,6861266
5,6861266
5,6861266
8,6861266
9,6861266
13,6861266
46,6861266
47,6861266
149,6861266
179,6861266
356,6861266
374,6861266
604,6861266
1,6858325
1,6858325
3,6858325
4,6858325
5,6858325
9,6858325
9,6858325
13,6858325
17,6858325
25,6858325
38,6858325
52,6858325
53,6858325
68,6858325
153,6858325
291,6858325
1,7011823
3,7011823
4,7011823
5,7011823
7,7011823
10,7011823
12,7011823
18,7011823
20,7011823
49,7011823
2,6927869
3,6927869
10,6927869
18,6927869
30,6927869
41,6927869
668,6927869
1,6871288
3,6871288
5,6871288
8,6871288
9,6871288
10,6871288
13,6871288
16,6871288
19,6871288
46,6871288
56,6871288
61,6871288
124,6871288
154,6871288
1,6834245
5,6834245
8,6834245
9,6834245
12,6834245
31,6834245
111,6834245
145,6834245
3,6936235
18,6936235
63,6936235
73,6936235
170,6936235
6,6915288
44,6915288
240,6915288
1,6835294
9,6835294
10,6835294
24,6835294
32,6835294
42,6835294
55,6835294
62,6835294
85,6835294
1,6855522
5,6855522
9,6855522
10,6855522
12,6855522
19,6855522
33,6855522
43,6855522
95,6855522
1,6830891
3,6830891
4,6830891
5,6830891
6,6830891
9,6830891
10,6830891
12,6830891
13,6830891
14,6830891
20,6830891
53,6830891
5,6973879
8,6973879
12,6973879
15,6973879
18,6973879
89,6973879
95,6973879
1,6889107
3,6889107
4,6889107
5,6889107
7,6889107
8,6889107
9,6889107
11,6889107
67,6889107
78,6889107
86,6889107
91,6889107
103,6889107
208,6889107
239,6889107
1,6881361
2,6881361
18,6881361
24,6881361
30,6881361
43,6881361
104,6881361
357,6881361
1,6907198
2,6907198
7,6907198
9,6907198
12,6907198
24,6907198
94,6907198
3,6848445
8,6848445
57,6848445
73,6848445
134,6848445
2,6846698
7,6846698
11,6846698
12,6846698
22,6846698
36,6846698
37,6846698
157,6846698
180,6846698
1,6929413
5,6929413
43,6929413
48,6929413
56,6929413
2,6900988
3,6900988
5,6900988
6,6900988
13,6900988
18,6900988
2,6908056
8,6908056
28,6908056
37,6908056
87,6908056
107,6908056
108,6908056
110,6908056
1,6987422
4,6987422
7,6987422
14,6987422
20,6987422
29,6987422
43,6987422
131,6987422
152,6987422
208,6987422
257,6987422
296,6987422
1,6949109
2,6949109
9,6949109
10,6949109
13,6949109
42,6949109
62,6949109
1,6981196
2,6981196
3,6981196
5,6981196
6,6981196
13,6981196
18,6981196
25,6981196
36,6981196
50,6981196
105,6981196
2,6837241
8,6837241
23,6837241
34,6837241
42,6837241
58,6837241
62,6837241
64,6837241
1,6991361
2,6991361
4,6991361
10,6991361
20,6991361
41,6991361
43,6991361
64,6991361
136,6991361
1,7012270
4,7012270
6,7012270
9,7012270
10,7012270
24,7012270
91,7012270
100,7012270
102,7012270
175,7012270
1,6941793
3,6941793
5,6941793
10,6941793
23,6941793
30,6941793
106,6941793
221,6941793
1,6997776
3,6997776
5,6997776
9,6997776
10,6997776
11,6997776
16,6997776
17,6997776
30,6997776
35,6997776
45,6997776
58,6997776
58,6997776
62,6997776
384,6997776
81,6889593
282,6889593
3,6962768
8,6962768
60,6962768
73,6962768
134,6962768
2,6840425
8,6840425
78,6840425
195,6840425
1,6850063
2,6850063
4,6850063
5,6850063
7,6850063
8,6850063
9,6850063
11,6850063
14,6850063
34,6850063
53,6850063
113,6850063
119,6850063
376,6850063
2,6915269
13,6915269
28,6915269
39,6915269
2,6981182
3,6981182
6,6981182
18,6981182
138,6981182
143,6981182
282,6981182
1,6365726
3,6365726
4,6365726
5,6365726
18,6365726
28,6365726
70,6365726
168,6365726
8,6869835
11,6869835
21,6869835
26,6869835
94,6869835
98,6869835
115,6869835
182,6869835
1,6952081
2,6952081
3,6952081
5,6952081
6,6952081
8,6952081
13,6952081
18,6952081
45,6952081
131,6952081
6,6892711
9,6892711
17,6892711
19,6892711
46,6892711
91,6892711
93,6892711
149,6892711
6,6958274
8,6958274
13,6958274
15,6958274
25,6958274
46,6958274
66,6958274
75,6958274
76,6958274
89,6958274
1,1951275
2,1951275
7,1951275
12,1951275
36,1951275
38,1951275
50,1951275
112,1951275
2,6969916
3,6969916
4,6969916
5,6969916
6,6969916
9,6969916
18,6969916
25,6969916
27,6969916
70,6969916
95,6969916
1,6893522
4,6893522
5,6893522
6,6893522
7,6893522
9,6893522
10,6893522
11,6893522
13,6893522
19,6893522
28,6893522
50,6893522
52,6893522
312,6893522
2,6980927
3,6980927
28,6980927
1,6897382
5,6897382
6,6897382
7,6897382
8,6897382
9,6897382
10,6897382
20,6897382
24,6897382
38,6897382
65,6897382
90,6897382
230,6897382
3,6929234
170,6929234
2,6908669
8,6908669
63,6908669
67,6908669
1,6978168
2,6978168
7,6978168
12,6978168
20,6978168
94,6978168
135,6978168
2,7018075
7,7018075
12,7018075
34,7018075
41,7018075
135,7018075
279,7018075
3,6918951
4,6918951
8,6918951
9,6918951
11,6918951
15,6918951
21,6918951
31,6918951
54,6918951
67,6918951
101,6918951
130,6918951
3,6978648
4,6978648
5,6978648
6,6978648
13,6978648
18,6978648
1,6865217
4,6865217
9,6865217
12,6865217
14,6865217
19,6865217
31,6865217
61,6865217
87,6865217
93,6865217
26,6990645
44,6990645
88,6990645
128,6990645
2,6996963
8,6996963
11,6996963
17,6996963
32,6996963
56,6996963
57,6996963
1,6994433
3,6994433
5,6994433
6,6994433
13,6994433
18,6994433
25,6994433
31,6994433
41,6994433
178,6994433
1,5474301
2,5474301
13,5474301
30,5474301
41,5474301
62,5474301
2,1622458
3,1622458
6,1622458
8,1622458
21,1622458
26,1622458
39,1622458
125,1622458
155,1622458
156,1622458
339,1622458
6,6920335
22,6920335
2,6875522
5,6875522
11,6875522
12,6875522
13,6875522
21,6875522
23,6875522
37,6875522
52,6875522
85,6875522
5,6978745
31,6978745
33,6978745
184,6978745
247,6978745
316,6978745
1,7006395
2,7006395
3,7006395
5,7006395
7,7006395
11,7006395
12,7006395
16,7006395
17,7006395
19,7006395
23,7006395
57,7006395
364,7006395
1,6914191
3,6914191
4,6914191
7,6914191
9,6914191
10,6914191
13,6914191
16,6914191
25,6914191
35,6914191
39,6914191
51,6914191
55,6914191
71,6914191
467,6914191
1,6940272
4,6940272
5,6940272
7,6940272
9,6940272
12,6940272
15,6940272
29,6940272
29,6940272
31,6940272
95,6940272
1,6887487
5,6887487
7,6887487
10,6887487
12,6887487
23,6887487
50,6887487
51,6887487
2,6963744
4,6963744
8,6963744
11,6963744
14,6963744
23,6963744
78,6963744
1,7018029
3,7018029
4,7018029
5,7018029
7,7018029
8,7018029
17,7018029
21,7018029
22,7018029
31,7018029
74,7018029
147,7018029
196,7018029
211,7018029
333,7018029
1,6978978
1,6978978
2,6978978
10,6978978
12,6978978
13,6978978
25,6978978
48,6978978
177,6978978
283,6978978
4,7005329
150,7005329
356,7005329
469,7005329
1,6987718
4,6987718
5,6987718
9,6987718
10,6987718
11,6987718
13,6987718
16,6987718
17,6987718
43,6987718
46,6987718
48,6987718
90,6987718
91,6987718
198,6987718
1,4741876
3,4741876
5,4741876
13,4741876
17,4741876
38,4741876
106,4741876
193,4741876
201,4741876
326,4741876
2,7023556
2,7023556
18,7023556
39,7023556
107,7023556
1,6880986
8,6880986
21,6880986
41,6880986
79,6880986
92,6880986
203,6880986
1,3400303
3,3400303
4,3400303
5,3400303
6,3400303
7,3400303
14,3400303
15,3400303
17,3400303
47,3400303
103,3400303
239,3400303
265,3400303
326,3400303
2,6867266
8,6867266
63,6867266
67,6867266
74,6867266
1,6884523
2,6884523
4,6884523
12,6884523
13,6884523
20,6884523
25,6884523
51,6884523
161,6884523
3,6984679
26,6984679
128,6984679
272,6984679
331,6984679
2,6894742
3,6894742
4,6894742
5,6894742
10,6894742
11,6894742
15,6894742
19,6894742
32,6894742
39,6894742
3,6867884
4,6867884
5,6867884
17,6867884
19,6867884
31,6867884
80,6867884
146,6867884
199,6867884
202,6867884
2,6843143
5,6843143
7,6843143
8,6843143
32,6843143
34,6843143
39,6843143
49,6843143
5,6958260
19,6958260
181,6958260
205,6958260
1,6908908
4,6908908
13,6908908
25,6908908
35,6908908
45,6908908
55,6908908
58,6908908
58,6908908
277,6908908
4,6944951
56,6944951
65,6944951
123,6944951
176,6944951
233,6944951
697,6944951
2,1519352
3,1519352
8,1519352
21,1519352
60,1519352
143,1519352
4,6907757
8,6907757
11,6907757
14,6907757
20,6907757
22,6907757
23,6907757
31,6907757
88,6907757
111,6907757
133,6907757
8,6830227
26,6830227
44,6830227
125,6830227
240,6830227
300,6830227
1,6868058
1,6868058
2,6868058
16,6868058
24,6868058
33,6868058
33,6868058
34,6868058
34,6868058
35,6868058
96,6868058
268,6868058
323,6868058
4,1665290
5,1665290
6,1665290
11,1665290
13,1665290
17,1665290
25,1665290
44,1665290
45,1665290
52,1665290
69,1665290
71,1665290
154,1665290
181,1665290
1,7003958
7,7003958
12,7003958
36,7003958
26,6977719
164,6977719
170,6977719
441,6977719
1,6980207
2,6980207
2,6980207
27,6980207
38,6980207
101,6980207
188,6980207
8,6965762
21,6965762
26,6965762
63,6965762
3,6890265
4,6890265
5,6890265
13,6890265
17,6890265
18,6890265
25,6890265
52,6890265
1,6954634
3,6954634
4,6954634
5,6954634
6,6954634
8,6954634
9,6954634
11,6954634
19,6954634
65,6954634
4,6964813
8,6964813
13,6964813
14,6964813
15,6964813
17,6964813
42,6964813
74,6964813
89,6964813
118,6964813
6,6997505
9,6997505
13,6997505
17,6997505
20,6997505
38,6997505
61,6997505
287,6997505
9,6928445
20,6928445
22,6928445
42,6928445
42,6928445
62,6928445
154,6928445
2,3328398
8,3328398
14,3328398
23,3328398
32,3328398
66,3328398
112,3328398
5,4891744
34,4891744
237,4891744
1,6949256
2,6949256
3,6949256
6,6949256
8,6949256
9,6949256
10,6949256
11,6949256
13,6949256
15,6949256
17,6949256
20,6949256
25,6949256
32,6949256
64,6949256
1,7003862
2,7003862
7,7003862
20,7003862
23,7003862
34,7003862
62,7003862
1,6867511
1,6867511
2,6867511
4,6867511
5,6867511
6,6867511
9,6867511
13,6867511
15,6867511
25,6867511
34,6867511
38,6867511
47,6867511
366,6867511
366,6867511
1,6494282
2,6494282
6,6494282
11,6494282
67,6494282
72,6494282
85,6494282
89,6494282
1,6945568
2,6945568
7,6945568
12,6945568
268,6945568
304,6945568
1,6608759
4,6608759
5,6608759
14,6608759
38,6608759
52,6608759
65,6608759
68,6608759
87,6608759
101,6608759
122,6608759
324,6608759
324,6608759
679,6608759
679,6608759
7,6965658
7,6965658
8,6965658
12,6965658
12,6965658
16,6965658
22,6965658
688,6965658
1,6974915
2,6974915
5,6974915
7,6974915
8,6974915
9,6974915
10,6974915
11,6974915
12,6974915
16,6974915
17,6974915
18,6974915
45,6974915
131,6974915
184,6974915
1,6941162
5,6941162
7,6941162
154,6941162
184,6941162
202,6941162
209,6941162
2,6996245
3,6996245
6,6996245
21,6996245
28,6996245
5,7002086
6,7002086
10,7002086
15,7002086
17,7002086
18,7002086
56,7002086
89,7002086
126,7002086
1,6970346
2,6970346
6,6970346
24,6970346
33,6970346
109,6970346
319,6970346
4,6971362
21,6971362
26,6971362
28,6971362
73,6971362
522,6971362
55,6914211
1,6875208
2,6875208
4,6875208
8,6875208
21,6875208
22,6875208
75,6875208
121,6875208
1,6862241
2,6862241
2,6862241
7,6862241
9,6862241
10,6862241
11,6862241
12,6862241
12,6862241
24,6862241
28,6862241
62,6862241
87,6862241
94,6862241
1,6902116
4,6902116
9,6902116
10,6902116
11,6902116
16,6902116
24,6902116
32,6902116
35,6902116
55,6902116
74,6902116
82,6902116
111,6902116
122,6902116
130,6902116
1,7002040
4,7002040
9,7002040
22,7002040
25,7002040
42,7002040
266,7002040
2,6977597
4,6977597
8,6977597
11,6977597
12,6977597
20,6977597
24,6977597
144,6977597
526,6977597
6,6865714
42,6865714
42,6865714
66,6865714
89,6865714
4,6943672
7,6943672
12,6943672
13,6943672
14,6943672
16,6943672
22,6943672
35,6943672
82,6943672
238,6943672
1,6907103
2,6907103
7,6907103
9,6907103
30,6907103
33,6907103
1,6833874
3,6833874
4,6833874
5,6833874
9,6833874
10,6833874
13,6833874
16,6833874
17,6833874
38,6833874
53,6833874
62,6833874
71,6833874
200,6833874
1,6962650
3,6962650
10,6962650
12,6962650
13,6962650
16,6962650
25,6962650
379,6962650
4,6845258
14,6845258
29,6845258
48,6845258
54,6845258
148,6845258
174,6845258
1,7022717
7,7022717
8,7022717
11,7022717
13,7022717
20,7022717
27,7022717
31,7022717
100,7022717
104,7022717
420,7022717
1,6936906
5,6936906
9,6936906
11,6936906
15,6936906
17,6936906
31,6936906
95,6936906
202,6936906
2,6866680
8,6866680
39,6866680
51,6866680
2,6992732
8,6992732
9,6992732
130,6992732
1,6992720
2,6992720
4,6992720
5,6992720
10,6992720
12,6992720
16,6992720
18,6992720
33,6992720
36,6992720
50,6992720
184,6992720
2,6987594
8,6987594
15,6987594
32,6987594
87,6987594
92,6987594
8,6838034
37,6838034
63,6838034
74,6838034
81,6838034
110,6838034
1,6976469
5,6976469
7,6976469
7,6976469
10,6976469
12,6976469
13,6976469
16,6976469
17,6976469
20,6976469
22,6976469
25,6976469
41,6976469
43,6976469
59,6976469
145,6976469
276,6976469
5,6928935
6,6928935
7,6928935
8,6928935
12,6928935
13,6928935
16,6928935
25,6928935
44,6928935
131,6928935
36,6927853
81,6927853
134,6927853
164,6927853
167,6927853
205,6927853
407,6927853
4,6922552
13,6922552
16,6922552
25,6922552
32,6922552
35,6922552
45,6922552
47,6922552
51,6922552
58,6922552
187,6922552
1,6870127
3,6870127
4,6870127
5,6870127
31,6870127
57,6870127
107,6870127
127,6870127
207,6870127
1,7026221
2,7026221
3,7026221
4,7026221
5,7026221
6,7026221
9,7026221
10,7026221
13,7026221
18,7026221
20,7026221
38,7026221
54,7026221
309,7026221
1,6869939
4,6869939
7,6869939
14,6869939
20,6869939
22,6869939
23,6869939
44,6869939
52,6869939
71,6869939
72,6869939
91,6869939
148,6869939
208,6869939
2,6843966
6,6843966
8,6843966
18,6843966
3,6998177
7,6998177
8,6998177
12,6998177
14,6998177
82,6998177
106,6998177
119,6998177
145,6998177
254,6998177
2,6926809
8,6926809
9,6926809
14,6926809
17,6926809
203,6926809
4,6887813
6,6887813
39,6887813
42,6887813
157,6887813
21,6977627
63,6977627
128,6977627
164,6977627
229,6977627
2,6308299
3,6308299
8,6308299
21,6308299
60,6308299
77,6308299
159,6308299
210,6308299
267,6308299
479,6308299
570,6308299
1,6873620
5,6873620
7,6873620
9,6873620
13,6873620
25,6873620
34,6873620
38,6873620
43,6873620
44,6873620
58,6873620
72,6873620
1,6892315
2,6892315
4,6892315
5,6892315
10,6892315
12,6892315
13,6892315
16,6892315
18,6892315
20,6892315
36,6892315
225,6892315
2,6892209
8,6892209
23,6892209
72,6892209
94,6892209
3,7023380
5,7023380
6,7023380
12,7023380
29,7023380
44,7023380
45,7023380
130,7023380
201,7023380
2,6848343
18,6848343
21,6848343
26,6848343
28,6848343
39,6848343
107,6848343
108,6848343
1,6547060
2,6547060
3,6547060
4,6547060
7,6547060
9,6547060
10,6547060
14,6547060
16,6547060
18,6547060
34,6547060
36,6547060
250,6547060
1,7004669
2,7004669
6,7004669
8,7004669
11,7004669
20,7004669
49,7004669
69,7004669
78,7004669
106,7004669
1,6954706
3,6954706
4,6954706
5,6954706
9,6954706
10,6954706
14,6954706
18,6954706
20,6954706
